ds,yhat,yhat_lower,yhat_upper
2018-05-09 09:58:00,65.92854076461832,53.24949409679266,79.4541998358626
2018-05-23 11:00:00,58.16177431414591,44.63161189684045,71.90704943489641
2018-05-23 11:02:00,58.16097439200119,43.94092548082228,72.23201184641174
2018-05-23 11:04:00,58.160174423533995,43.8825560480378,71.10184824891498
2018-05-23 11:06:00,58.15937440873823,44.63608160655066,72.93382448464735
2018-05-23 11:08:00,58.158574347603405,44.437910508781165,72.78060745740292
2018-05-23 11:10:00,58.15777424011684,44.395977490555346,71.2029166699585
2018-05-23 11:12:00,58.15697408627869,44.142574044748535,71.16306829016288
2018-06-06 10:22:00,47.61129772651999,34.50154706326771,62.74224761081367
2018-06-06 10:24:00,47.61012438924894,33.896592314282685,62.31759899380608
2018-06-06 10:26:00,47.60895107368476,34.79838438769004,60.68377828930629
2018-06-06 10:28:00,47.6077777798335,33.882315037958705,60.459206505793745
2018-06-06 10:30:00,47.60660450771629,33.738986466586255,61.113240566533186
2018-06-06 10:32:00,47.605431257350375,33.73397960227011,60.5731873506601
2018-06-06 10:35:00,47.60367142262312,33.525166277382056,60.98563870063163
2018-06-20 10:20:00,39.13097434989706,27.145773063396785,52.02728247522402
2018-06-20 10:22:00,39.130574607097145,25.337752149967518,53.2270249175871
2018-06-20 10:24:00,39.13017494699157,25.50600217395976,52.48403209556266
2018-06-20 10:26:00,39.1297753695692,25.98268122197011,52.51498729844954
2018-06-20 10:28:00,39.129375874820205,26.266431615153405,52.31270634958286
2018-06-20 10:30:00,39.12897646273993,24.751812261996967,52.98739895945385
2018-06-20 10:32:00,39.12857713331348,26.009194955118357,52.9437386813777
2018-07-04 09:16:00,37.14445654687697,24.0270354378143,50.420433933142505
2018-07-04 09:18:00,37.14424113270349,24.11600022017123,51.156742324347576
2018-07-18 09:00:00,32.74831824291347,18.95757991506658,45.733915844341574
2020-12-01 09:52:00,56.37677994284208,42.450162418094685,69.77842346688118
2021-01-19 13:40:00,60.32441972919761,46.97462686386098,73.53120279540171
2021-02-02 09:44:00,60.18133769314832,47.56958084206748,74.06207900526412
2021-03-02 09:20:00,64.22287526253338,51.028357287892405,77.06754219712596
2021-03-16 09:58:00,57.359853937722455,43.866030769632644,70.58047850050849
2021-03-30 09:56:00,50.85905884582153,37.71232988894969,64.50322201002888
2021-04-13 09:46:00,61.93572190615205,48.76533366298557,74.61963040591237
2021-04-29 09:26:00,65.7926232517268,52.75304381719965,80.050075496624
2021-06-22 09:20:00,32.30726418974842,19.350184763010464,45.934230673286365
2021-07-06 09:12:00,30.479294035459162,16.010904340486782,43.27360805715575
2021-07-20 08:50:00,25.509449101432043,11.838847098285258,40.11645989865911
2021-08-18 09:02:00,18.322404489454133,5.13038463863346,31.25484562134377
2021-08-31 12:42:00,19.523065171192457,6.758576217311065,32.70301534571661
2021-09-15 09:22:00,19.75946352914266,6.53424378632308,33.45016798840383
2021-09-29 09:38:00,23.577399473480206,10.402249516288258,37.649695312927086
2021-10-13 10:02:00,27.316545025378495,13.064961383446322,41.099308988860734
2021-10-27 10:02:00,35.78223635982657,22.12437487544305,49.15010948887253
2021-12-08 09:08:00,61.366197124786886,48.020660504801825,75.73573744205943
2022-01-26 10:02:00,56.354196781398294,43.20273582858984,70.1017216867411
2022-02-09 10:02:00,61.5562661495209,48.89191300568381,75.46469404941635
2022-02-23 10:02:00,63.13235205607107,50.23632218428064,75.46274443999245
2022-03-09 09:14:00,60.874787740873295,47.819668227846826,75.60576539157714
2022-03-24 10:02:00,50.54339843389198,36.66956839803324,62.569181833095115
2022-04-06 10:02:00,53.43940474205362,39.47301959136282,67.30190904665847
2022-04-21 10:08:00,65.72236344179053,52.24523771979973,79.22736878233664
2022-05-05 10:02:00,60.96069968509562,48.247429545700456,74.91056064129866
2022-05-18 10:02:00,53.239696888962534,40.09494108220228,66.83906193435038
2022-06-01 10:22:00,44.27601232586803,30.319970889659572,58.43041197375264
2022-06-15 09:24:00,33.65288308338249,20.92792052116773,46.64396740538613
2022-06-29 11:02:00,30.237616873373458,16.88782428333867,44.05444115281562
2022-07-13 08:44:00,27.352686445531127,14.209009765538282,40.900932003108196
