date,coverage_percentage
2021-11-07 08:17:28.262,47.27451386015722
2021-11-12 08:17:24.319,70.89079667172345
2021-11-15 08:27:19.258,91.850549349515
2021-11-17 08:17:25.507,58.74879326989381
2021-11-30 08:27:20.410,74.56098009469957
2021-12-30 08:27:22.321,91.69884613616513
2022-01-21 08:17:20.043,48.210591642532066
2022-01-24 08:27:15.156,72.48827747896843
2022-02-03 08:27:15.010,70.16790787477589
2022-02-08 08:27:19.947,49.37306777304019
2022-02-13 08:27:14.661,50.69966841176707
2022-02-15 08:17:25.456,29.27593382462837
2022-02-20 08:17:19.289,62.50287316691951
2022-02-25 08:17:27.764,54.687024128994445
2022-03-20 08:27:24.109,30.11136394980003
2022-03-22 08:17:22.806,35.03287583051705
2022-03-30 08:27:23.044,64.03656966855146
2022-04-01 08:17:21.503,32.212223601342345
2022-04-06 08:17:26.008,55.39523284144716
2022-04-19 08:27:24.807,13.39998735145142
2022-04-21 08:17:20.058,17.752513205464965
2022-04-26 08:17:30.112,28.784656765828316
2022-04-29 08:27:25.832,42.544131843883605
2022-05-01 08:17:18.976,28.9072645987289
2022-05-04 08:27:15.932,65.5076311313382
2022-05-06 08:17:29.585,57.385188249896565
2022-05-09 08:27:24.705,42.3826598630074
2022-05-11 08:17:22.778,33.451707810416956
2022-05-14 08:27:19.339,66.34314807153036
2022-05-16 08:17:29.899,81.95363857858686
2022-05-19 08:27:26.576,68.84682572518733
2022-05-24 08:27:20.852,64.54607108372798
2022-05-26 08:17:32.399,46.30524881727724
2022-05-29 08:27:28.348,92.3280696915368
2022-05-31 08:17:24.891,32.74218296544471
2022-06-03 08:27:20.451,43.89452029605112
2022-06-05 08:17:32.915,40.91159840022066
2022-06-08 08:27:29.213,84.10966303498368
2022-06-10 08:17:27.273,43.045212154645334
2022-06-13 08:27:23.725,35.25159184424063
2022-06-15 08:17:35.787,32.9348681904127
2022-06-18 08:27:32.115,54.95058039305827
2022-06-20 08:17:29.453,68.506068128534
2022-06-28 08:27:33.467,49.38571691260976
2022-06-30 08:17:30.128,73.14910587045465
2022-07-03 08:27:25.734,41.32743362831858
2022-07-05 08:17:38.113,35.01413598124397
2022-07-08 08:27:33.674,45.09780260193996
2022-07-10 08:17:29.667,39.850825173539285
2022-07-15 08:17:37.499,40.06631269250218
